band,idx,song,duration_s,harmonic_ratio,centroid,rolloff,flatness,contrast,flux,zcr,rms,tempo_excerpt,mode_score,key,voiced_frac_mix
poppin_party,450,Chu Chueen!,229.9,0.67354,2915.37819,6071.42995,0.04592,21.05656,1.32322,0.13993,0.33177,107.66602,-0.31962,Gmin,0.26987
poppin_party,451,どきどきSING OUT!,248.2,0.77668,2420.51191,5039.31397,0.02203,22.05609,1.25068,0.10739,0.28263,129.19922,0.25433,Gmaj,0.41073
poppin_party,452,Freedom,264.6,0.75238,2714.5206,5643.95476,0.03201,22.25151,1.16069,0.12939,0.30682,107.66602,-0.11818,Gmin,0.41383
poppin_party,453,Game Changer,195.8,0.67703,3059.3281,6187.47925,0.05874,20.7889,1.27044,0.16183,0.30474,99.38401,-0.25487,Emin,0.32869
poppin_party,454,花園電気ギター！！！,199.1,0.71363,2981.28727,6068.67997,0.04735,21.81026,1.22823,0.1482,0.30098,95.70312,-0.16795,Gmin,0.37668
poppin_party,455,す、好きなんかじゃない！,236.9,0.76337,2596.93909,5365.87866,0.02841,22.17795,1.25238,0.11965,0.26884,112.34715,-0.16319,F#min,0.56347
poppin_party,456,遠い音楽 ～ハートビート～,243.2,0.67049,2709.63453,5596.06616,0.02893,22.09337,1.27584,0.1341,0.23741,112.34715,0.14798,Gmaj,0.32611
poppin_party,458,世界中の青空をあつめて,230.4,0.737,3067.66467,6528.59386,0.04618,21.22628,1.25771,0.13665,0.36347,129.19922,0.0312,Amaj,0.29618
poppin_party,459,勇気Limit！,222.6,0.69762,2777.87858,5862.23677,0.03791,21.53529,1.31976,0.13182,0.29334,112.34715,0.17106,D#maj,0.24923
poppin_party,460,開けたらDream!,309.0,0.65027,2746.56555,5521.51661,0.03664,21.9194,1.25954,0.14498,0.27828,135.99918,-0.01148,Dmin,0.23839
poppin_party,461,絆色のアンサンブル,312.1,0.75876,2945.66768,6156.20166,0.04488,22.06283,1.1545,0.15419,0.26733,123.04688,-0.00034,D#min,0.19453
poppin_party,462,NO GIRL NO CRY (Poppin'Party Ver.),312.8,0.69797,2775.4304,5614.26605,0.04228,21.39102,1.20041,0.14248,0.31724,129.19922,0.15452,Dmaj,0.47833
poppin_party,463,ちゅ、多様性。 (Cover),188.1,0.6759,2786.60173,6284.33422,0.03165,21.90876,1.3425,0.10783,0.33396,151.99908,0.0364,Bmaj,0.35294
poppin_party,464,フィクション (Cover),232.0,0.71144,2828.85609,5861.29789,0.03391,22.44959,1.3452,0.13735,0.29452,123.04688,-0.06505,Emin,0.46233
poppin_party,465,幾億光年 (Cover),275.4,0.76491,2556.48529,5208.39073,0.02662,22.26337,1.1922,0.12139,0.3694,99.38401,0.08483,G#maj,0.19917
poppin_party,466,心絵 (Cover),256.7,0.67148,2369.52023,5302.87905,0.01506,22.5392,1.38753,0.07797,0.32047,95.70312,0.07335,Bmaj,0.31063
poppin_party,467,じょいふる (Cover),194.6,0.66259,2837.772,5946.01405,0.04056,21.1918,1.27403,0.13024,0.34045,161.49902,-0.1953,Emin,0.43292
poppin_party,468,MATSURI BAYASHI (Cover),231.1,0.66276,2757.94043,5701.79886,0.03102,21.91895,1.2722,0.13068,0.34582,151.99908,-0.22672,Gmin,0.41486
poppin_party,469,私は最強 (Cover),257.9,0.66557,2402.29191,5170.84651,0.02065,22.47645,1.33662,0.09523,0.31888,95.70312,0.01705,Emaj,0.30444
poppin_party,471,夜行性ハイズ (Cover),226.0,0.78142,2238.74545,4904.24257,0.01523,22.05357,1.61747,0.08285,0.25057,129.19922,-0.0665,A#min,0.70382
poppin_party,472,メランコリック (Cover),221.0,0.70389,3025.88168,6156.6961,0.04717,21.90157,1.17844,0.1656,0.2845,135.99918,-0.0834,Dmin,0.29051
poppin_party,473,怪獣の花唄 (Cover),223.1,0.71133,2623.0784,5719.32097,0.02935,22.25875,1.24645,0.10705,0.30244,151.99908,0.16605,Dmaj,0.48555
poppin_party,474,光るなら (Cover),253.8,0.70905,2602.13282,5260.63486,0.03111,22.16705,1.21425,0.13476,0.29099,107.66602,-0.11772,F#min,0.17286
poppin_party,475,ミュージック・アワー (Cover),280.8,0.65596,2665.55075,5455.62257,0.03453,21.70368,1.29866,0.1361,0.29564,135.99918,-0.01599,Gmin,0.13983
poppin_party,476,only my railgun (Cover),253.3,0.65247,3199.62031,6572.87692,0.05535,21.20972,1.25177,0.1573,0.29168,143.55469,-0.03926,D#min,0.11971
poppin_party,477,ロミオとシンデレラ (Cover),280.3,0.70061,2578.90304,5362.65646,0.02582,22.39564,1.26594,0.11733,0.27607,112.34715,0.29746,F#maj,0.38235
poppin_party,478,Daydream café (Cover),229.0,0.65447,2772.57025,5457.87255,0.03736,21.7921,1.3382,0.14656,0.23897,151.99908,-0.08134,Gmin,0.40867
poppin_party,479,君じゃなきゃダメみたい (Cover),239.7,0.50406,3146.38501,6251.39553,0.0572,21.77808,1.23519,0.17236,0.2935,129.19922,-0.08029,Dmin,0.18627
poppin_party,480,＊〜アスタリスク〜 (Cover),252.7,0.77294,2598.68529,5571.26631,0.0273,21.92918,1.46469,0.10591,0.32381,129.19922,0.06718,Gmaj,0.65222
poppin_party,481,DAYS of DASH (Cover),253.7,0.71752,2569.89014,5222.02953,0.02793,22.38994,1.21966,0.12824,0.27158,107.66602,-0.16802,F#min,0.35346
poppin_party,482,檄！帝国華撃団 (Cover),184.6,0.73603,2846.29926,5848.62575,0.0428,21.84924,1.13964,0.14662,0.26245,143.55469,-0.03991,Emin,0.39216
poppin_party,483,DAYS (Cover),235.1,0.66118,2509.53578,5476.58911,0.02248,22.28034,1.22899,0.10246,0.26189,135.99918,0.03621,Dmaj,0.48297
poppin_party,484,ディスカバリー！ (Cover),278.2,0.67858,2790.04224,5654.6547,0.03763,22.13553,1.35901,0.14361,0.3157,86.13281,0.28895,G#maj,0.38184
poppin_party,485,チェリボム (Cover),246.4,0.71657,2498.19729,5252.86824,0.02928,21.27616,1.2846,0.11168,0.34364,129.19922,0.04784,F#maj,0.11249
poppin_party,486,ヴァンパイア (Cover),182.2,0.66996,2624.37214,5769.78178,0.02719,22.22923,1.41225,0.10955,0.2653,107.66602,-0.06773,G#min,0.36894
poppin_party,487,怪物 (Cover),206.6,0.67866,2199.82666,4768.52117,0.01803,22.05923,1.37918,0.08568,0.25935,86.13281,-0.27663,G#min,0.32714
poppin_party,488,大河よ共に泣いてくれ (Cover),207.7,0.75705,2793.64405,5699.07665,0.03186,22.15616,1.25039,0.13226,0.28108,117.45384,0.08929,Cmaj,0.41641
raise_a_suilen,490,Invincible Fighter,250.9,0.69565,3169.41152,6603.96562,0.0605,21.64763,1.26098,0.16375,0.25722,129.19922,0.15043,Cmaj,0.36945
raise_a_suilen,492,SOUL SOLDIER,239.9,0.7769,2646.66156,5758.43185,0.03125,21.18609,1.23476,0.11103,0.31733,129.19922,-0.01258,Bmin,0.67853
raise_a_suilen,493,UNSTOPPABLE,230.5,0.74595,3006.69084,6228.59011,0.05605,21.0521,1.12821,0.15003,0.25911,112.34715,-0.01785,Bmin,0.45356
raise_a_suilen,494,HELL! or HELL?,282.3,0.65421,3112.96435,6591.20459,0.06543,21.02176,1.19445,0.16444,0.28376,129.19922,-0.17896,Emin,0.18885
raise_a_suilen,495,Beautiful Birthday,256.1,0.75526,3238.67987,6925.4359,0.06202,21.83912,1.16833,0.16903,0.2747,117.45384,-0.08271,Bmin,0.33643
raise_a_suilen,497,DRIVE US CRAZY,245.7,0.77658,2846.96838,5911.33092,0.03858,21.33065,1.28292,0.13431,0.28343,143.55469,-0.15425,Fmin,0.48039
raise_a_suilen,499,REIGNING,249.4,0.72222,2783.87205,5947.18626,0.04011,21.45278,1.17377,0.13346,0.33144,123.04688,0.18965,Fmaj,0.19401
raise_a_suilen,500,EXPOSE ‘Burn out!!!’,283.7,0.68717,3250.11051,6661.92083,0.0638,21.52033,1.16952,0.17997,0.29337,129.19922,-0.23238,Cmin,0.24768
raise_a_suilen,502,V.I.P MONSTER,241.9,0.69246,2973.4725,6295.36749,0.04296,21.65092,1.23632,0.14213,0.30338,117.45384,-0.1689,Dmin,0.16615
raise_a_suilen,503,mind of Prominence,266.2,0.67434,3021.328,6278.53981,0.05398,21.50513,1.29674,0.1567,0.29618,123.04688,-0.01905,A#min,0.27503
raise_a_suilen,505,EXIST,238.5,0.72018,2586.9296,5270.06813,0.03349,21.46881,1.09237,0.12967,0.29823,135.99918,0.01626,Gmaj,0.37513
raise_a_suilen,506,Sacred world,300.8,0.69457,2996.71869,6405.08905,0.04805,21.83096,1.25359,0.1483,0.3319,143.55469,-0.11212,F#min,0.27915
raise_a_suilen,508,DANCING DARING,215.1,0.81253,3030.03814,6436.53886,0.03902,21.88203,1.26247,0.13294,0.34161,123.04688,-0.09236,Dmin,0.59288
raise_a_suilen,511,THE WAY OF LIFE,238.2,0.68089,2902.48501,6015.81918,0.04407,21.41296,1.21781,0.14021,0.33127,112.34715,-0.16669,Gmin,0.44788
raise_a_suilen,512,灼熱 Bonfire!,224.8,0.77694,2635.17916,5772.53176,0.02759,21.69946,1.35449,0.11045,0.35046,103.35938,-0.21342,Cmin,0.3065
raise_a_suilen,513,Repaint,234.6,0.65253,2625.15818,5459.67254,0.03944,20.78978,1.2068,0.13197,0.3285,103.35938,0.01463,C#maj,0.19453
raise_a_suilen,514,Life on the Lotus,243.3,0.72314,3116.85091,6467.81645,0.05158,21.30217,1.32143,0.15198,0.30105,135.99918,-0.16798,Bmin,0.27451
raise_a_suilen,515,CORUSCATE -DNA-,287.4,0.74588,2835.61985,5999.06372,0.04392,21.16627,1.20005,0.13136,0.31254,143.55469,0.03529,Fmaj,0.16615
raise_a_suilen,516,That Is How I Roll!,265.9,0.68494,2796.28957,5621.48823,0.0463,21.63882,1.07314,0.14994,0.32135,117.45384,-0.13483,Bmin,0.37461
raise_a_suilen,517,しゅわりん☆どり～みん,265.3,0.58249,2769.01027,5682.37675,0.04176,21.95343,1.16554,0.14597,0.23857,117.45384,0.03756,Cmaj,0.17595
raise_a_suilen,518,パスパレボリューションず☆,231.7,0.61848,2746.20382,5686.97117,0.03884,22.11438,1.13842,0.14173,0.2464,172.26562,0.03492,Emaj,0.17286
raise_a_suilen,519,えがおのオーケストラっ！,255.6,0.67025,2401.39938,5062.65272,0.02331,22.46302,1.2253,0.10268,0.19645,135.99918,0.21417,A#maj,0.56502
raise_a_suilen,520,Don't be afraid!,143.9,0.65377,2904.38314,6117.96856,0.04266,21.55198,1.20974,0.13631,0.2474,89.10291,-0.15761,Cmin,0.35759
raise_a_suilen,521,ゆら・ゆらRing-Dong-Dance,294.9,0.70813,2749.53309,5794.0483,0.03882,22.19542,1.13391,0.13351,0.26501,117.45384,-0.19631,Dmin,0.40248
raise_a_suilen,523,Scarlet Sky,246.5,0.68725,2894.11307,6006.48035,0.04592,21.64949,1.09975,0.14277,0.27549,117.45384,0.10156,Amaj,0.4097
raise_a_suilen,524,ゴーカ！ごーかい！？ファントムシーフ！,242.4,0.67421,2786.87478,5681.32676,0.0441,21.68917,1.16245,0.14659,0.27745,107.66602,-0.17124,G#min,0.22704
raise_a_suilen,525,R・I・O・T,334.4,0.63603,2984.93141,6488.98298,0.05414,20.73784,1.09781,0.14149,0.23526,135.99918,-0.15703,Gmin,0.50671
raise_a_suilen,526,That Is How I Roll! (ライブ / アンコール),283.0,0.66703,2801.63566,5579.77737,0.04934,21.22646,1.04248,0.15534,0.29476,123.04688,-0.03498,Bmin,0.37874
raise_a_suilen,527,R･I･O･T (ライブ / アンコール),348.1,0.60462,3071.02603,6501.8218,0.06261,20.66248,1.09881,0.15384,0.25689,135.99918,-0.15289,Gmin,0.41692
raise_a_suilen,528,Apocalypse,252.6,0.75762,2804.53917,5946.00849,0.03588,21.08752,1.34872,0.12161,0.29756,151.99908,0.03663,Dmaj,0.40041
raise_a_suilen,529,TWIN TALE,217.5,0.7632,3036.44653,6342.59498,0.04171,21.94019,1.26386,0.13833,0.31766,99.38401,0.04025,Gmaj,0.44427
raise_a_suilen,530,STRAY CERBERUS,256.1,0.76379,3149.28264,6499.77736,0.05332,21.52928,1.16028,0.14451,0.31179,123.04688,-0.17142,Emin,0.14706
raise_a_suilen,531,BERSER-KEY,231.0,0.74564,2554.70857,5754.33187,0.02521,21.04738,1.16811,0.0998,0.28464,117.45384,-0.10035,F#min,0.58308
raise_a_suilen,532,POLARIS,271.6,0.75179,2919.82653,6209.11801,0.04092,21.49156,1.17869,0.13195,0.2833,123.04688,-0.15228,G#min,0.48452
raise_a_suilen,533,HOWLING AMBITION,258.6,0.67798,3246.12319,6717.82049,0.06869,20.74176,1.17179,0.16708,0.34534,135.99918,-0.18865,Gmin,0.3194
raise_a_suilen,534,VIVID FIRST TIME,230.0,0.71124,2952.25915,6169.14603,0.04233,21.59389,1.23458,0.13906,0.33917,99.38401,0.23831,F#maj,0.15841
raise_a_suilen,535,'FIGHT' ADDICT,231.6,0.68691,3129.51791,6668.78745,0.05551,21.05334,1.20441,0.14318,0.40152,129.19922,0.26998,Bmaj,0.14912
raise_a_suilen,536,Drown Out the Noise and Push Through the Trash,216.0,0.59871,2195.38977,4665.07735,0.02211,20.57993,1.29146,0.09522,0.32458,95.70312,0.13007,C#maj,0.34572
raise_a_suilen,537,FIVE as ONE,255.2,0.79775,2780.96939,6138.56844,0.03556,21.43143,1.09883,0.1184,0.40384,129.19922,0.29558,Bmaj,0.28328
raise_a_suilen,540,WELCOME TO PANDEMONIUM,254.8,0.69041,2932.10383,5968.40835,0.0434,21.86179,1.20198,0.14664,0.38029,103.35938,-0.1917,F#min,0.29515
raise_a_suilen,541,WHAT AN EXPLOSION,190.9,0.69086,2810.56679,5800.14271,0.0454,20.81147,1.25313,0.13625,0.31385,123.04688,-0.04516,Amin,0.08566
raise_a_suilen,542,RUNAWAY STAR,228.9,0.70637,2886.08605,6045.08567,0.03967,21.63567,1.21725,0.13681,0.31182,99.38401,-0.18435,F#min,0.14861
raise_a_suilen,543,Bad Kids All Bet,228.2,0.71614,3222.86061,6809.65882,0.06375,21.02177,1.17128,0.15686,0.35778,112.34715,0.03162,Dmaj,0.35913
raise_a_suilen,545,Embrace of light,272.0,0.78356,2628.87381,5395.00071,0.02798,21.91161,1.14435,0.12854,0.31778,151.99908,-0.07201,Amin,0.42776
raise_a_suilen,546,OUTSIDER RODEO,269.1,0.63797,2963.17269,6121.92965,0.05664,21.02066,1.18077,0.15572,0.28438,143.55469,-0.23459,Emin,0.07069
raise_a_suilen,547,JUST THE WAY I AM,258.7,0.71595,2882.68351,6119.613,0.0404,21.39327,1.32075,0.13531,0.31438,117.45384,-0.0581,Dmin,0.32921
raise_a_suilen,548,ラスハピーポー！,200.4,0.67812,3098.71144,6702.88169,0.05535,21.6817,1.21645,0.16226,0.27665,129.19922,0.21236,Dmaj,0.2967
raise_a_suilen,550,ヒトリノ夜 (Cover),237.8,0.73178,3079.38933,6424.6556,0.05696,21.55878,1.23271,0.15957,0.27846,117.45384,-0.12727,A#min,0.21104
raise_a_suilen,551,激動 (Cover),333.6,0.72012,3204.37321,6748.36475,0.058,21.41954,1.22747,0.16381,0.25797,112.34715,0.05351,Gmaj,0.48658
raise_a_suilen,552,メギツネ (Cover),250.8,0.86734,2749.17182,5953.39733,0.03257,20.9394,1.01449,0.11106,0.29167,95.70312,-0.14421,Dmin,0.48142
raise_a_suilen,554,第六感 (Cover),193.3,0.67817,3276.64375,6978.08558,0.05883,21.53188,1.30248,0.15973,0.29549,135.99918,-0.37365,Emin,0.40144
raise_a_suilen,556,Get Wild (Cover),199.6,0.80845,2930.7289,6184.89593,0.03824,21.67744,1.21842,0.12836,0.31849,135.99918,-0.10374,Fmin,0.5129
raise_a_suilen,557,ボッカデラべリタ (Cover),201.8,0.75291,2767.20218,6007.66923,0.03206,21.88376,1.28379,0.1181,0.31279,112.34715,0.04134,Dmaj,0.55057
raise_a_suilen,558,第ゼロ感 (Cover),288.8,0.71787,3022.45288,6492.38296,0.04962,20.85641,1.1169,0.13678,0.31882,151.99908,-0.18127,Gmin,0.40764
raise_a_suilen,559,劣等上等 (Cover),237.1,0.65434,2908.07674,6191.71256,0.04558,21.11558,1.28982,0.1427,0.31384,107.66602,-0.11002,F#min,0.03973
raise_a_suilen,560,Just Awake (Cover),223.0,0.75771,2792.48934,5958.02508,0.03742,21.21509,1.24818,0.12998,0.27524,129.19922,0.31987,D#maj,0.40144
raise_a_suilen,561,Keep the Heat and Fire Yourself Up (Cover),205.8,0.71529,2721.37569,5639.61034,0.03774,20.69123,1.28439,0.12329,0.30562,112.34715,0.12296,C#maj,0.35655
raise_a_suilen,562,ボッカデラベリタ (Cover),202.0,0.76451,2661.90962,5792.72053,0.02806,21.87925,1.28514,0.11085,0.32746,112.34715,0.05188,Dmaj,0.5743
raise_a_suilen,563,VORACITY (Cover),207.5,0.74235,2724.34666,5747.6208,0.03173,21.50425,1.29285,0.12733,0.3023,99.38401,-0.06419,G#min,0.32766
raise_a_suilen,564,神っぽいな (Cover),204.3,0.79127,2745.8981,5827.57587,0.02751,22.42603,1.35425,0.11905,0.29886,135.99918,0.15824,Gmaj,0.5547
raise_a_suilen,565,狂乱 Hey Kids!! (Cover),249.9,0.74228,2686.4521,5478.68909,0.0303,21.9324,1.18988,0.13273,0.33782,143.55469,-0.05053,Gmin,0.1001
raise_a_suilen,566,SAVIOR OF SONG (Cover),249.2,0.7125,2840.78459,5964.09727,0.04296,21.56436,1.27596,0.14142,0.29729,129.19922,-0.30649,Amin,0.27967
raise_a_suilen,567,恋しさとせつなさと心強さと (Cover),250.7,0.73352,2567.21951,5394.16738,0.0358,20.69342,1.19089,0.12242,0.2883,129.19922,0.04131,Fmaj,0.56037
raise_a_suilen,568,DEPARTURES (Cover),332.9,0.72898,2252.65485,4834.54854,0.0166,22.37064,1.30895,0.09398,0.23698,99.38401,0.06551,Dmaj,0.55676
raise_a_suilen,569,CORE PRIDE (Cover),257.2,0.75339,2800.80235,6068.80219,0.03943,21.29589,1.24049,0.12754,0.33583,92.28516,0.01348,Fmaj,0.55521
roselia,571,BLACK SHOUT,247.1,0.80052,2490.76875,5432.18382,0.02381,22.37462,1.18189,0.09811,0.26115,123.04688,-0.21908,Emin,0.63467
roselia,572,Opera of the wasteland,284.8,0.77898,2639.35715,5681.40453,0.02902,22.18616,1.13284,0.11623,0.32952,135.99918,0.24547,F#maj,0.32921
roselia,573,陽だまりロードナイト,289.8,0.76255,2476.29798,5308.87901,0.02299,22.61278,1.22261,0.10748,0.20846,143.55469,0.28811,Dmaj,0.63571
roselia,574,ONENESS,239.2,0.67497,2559.44661,5259.29598,0.03273,21.3928,1.26908,0.11901,0.24923,129.19922,-0.05225,F#min,0.62539
roselia,575,Re:birth day,268.7,0.78983,2587.42145,5634.87148,0.02526,22.46267,1.22892,0.10444,0.24784,112.34715,-0.11542,Emin,0.37152
roselia,576,Legendary,292.0,0.67562,2680.94606,5606.58832,0.03332,21.9557,1.22592,0.12985,0.3077,143.55469,-0.19451,Emin,0.33282
roselia,577,- HEROIC ADVENT -,222.1,0.72188,2571.36186,5455.23924,0.03004,22.22033,1.16265,0.1226,0.26317,123.04688,-0.14489,Emin,0.3612
roselia,578,Determination Symphony,281.9,0.68299,2822.34557,5727.00981,0.04308,21.78828,1.19719,0.13869,0.25531,129.19922,0.14088,Dmaj,0.24613
roselia,579,熱色スターマイン,280.3,0.76755,2762.51136,5778.59284,0.03763,21.95854,1.14866,0.13223,0.27322,123.04688,-0.11693,Bmin,0.38906
roselia,580,軌跡,312.5,0.78096,2041.87479,4373.368,0.01248,23.25113,1.29217,0.08354,0.2359,172.26562,0.29811,Amaj,0.50464
roselia,581,LOUDER,216.2,0.66734,2563.25538,5471.02247,0.03189,21.86162,1.28738,0.1179,0.27705,129.19922,0.09439,Dmaj,0.14757
roselia,582,R,285.3,0.63627,2789.89365,5699.34331,0.04134,21.29185,1.23347,0.13545,0.34191,123.04688,-0.16695,Dmin,0.29205
roselia,585,Safe and Sound,258.5,0.76209,2610.29729,5459.21699,0.03013,22.42406,1.1771,0.12213,0.31351,123.04688,-0.04884,Emin,0.39732
roselia,586,Avant-garde HISTORY,306.8,0.75746,2684.68405,5640.50478,0.03129,21.98168,1.21094,0.12717,0.28801,112.34715,-0.17089,F#min,0.32972
roselia,587,Break your desire,261.4,0.72995,2609.55523,5554.17753,0.02721,22.12084,1.24098,0.11212,0.30356,135.99918,0.20558,C#maj,0.41486
roselia,588,Neo-Aspect,310.3,0.7051,2708.67062,5553.50531,0.03553,21.59354,1.17281,0.13285,0.31726,117.45384,0.17836,Bmaj,0.41538
roselia,589,約束,304.6,0.7649,2684.98155,5462.8503,0.03552,21.73535,1.10285,0.13374,0.30462,123.04688,-0.27412,Emin,0.30702
roselia,591,Song I am.,242.6,0.69807,2809.47318,5799.6816,0.04168,21.20898,1.21991,0.13302,0.31099,129.19922,-0.09206,Dmin,0.49536
roselia,593,覚悟のLiberation,260.8,0.72708,2745.06085,5822.48701,0.03302,21.50628,1.2045,0.11566,0.30036,123.04688,-0.07522,F#min,0.20433
roselia,594,Keep Heart,246.0,0.67955,2668.51171,5531.27211,0.03013,22.24503,1.29632,0.12244,0.31351,99.38401,-0.02116,Emin,0.22446
roselia,595,Original Call,225.3,0.75942,2560.73501,5232.17392,0.02471,22.91446,1.21894,0.11683,0.28679,117.45384,0.1871,D#maj,0.40712
roselia,596,Always recall.,252.3,0.69984,2812.27953,5845.78132,0.03546,21.81272,1.27015,0.12497,0.306,123.04688,0.02509,Gmaj,0.3741
roselia,597,Floral Haven,281.9,0.71209,2642.57565,5475.35022,0.03395,21.50343,1.15971,0.12548,0.35172,129.19922,0.08326,Bmaj,0.12693
roselia,598,Sprechchor,310.0,0.74787,2430.88147,5191.0575,0.02499,22.05019,1.16658,0.10722,0.31878,151.99908,0.14219,Dmaj,0.28896
roselia,599,閃光,218.6,0.68472,2262.063,4461.46191,0.02011,22.23786,1.29406,0.11156,0.26328,117.45384,-0.19805,C#min,0.47265
roselia,600,THE HISTORIC...,271.3,0.70893,2673.19294,5659.68244,0.03122,21.80263,1.25199,0.11907,0.2728,117.45384,-0.26581,Emin,0.24819
roselia,601,ROZEN HORIZON,366.6,0.74828,2650.29219,5637.24925,0.03211,21.85686,1.2095,0.12262,0.29176,107.66602,-0.27316,Emin,0.26935
roselia,602,廻廻奇譚,221.2,0.71079,2977.58446,6398.43909,0.03719,21.95271,1.48489,0.12732,0.28382,123.04688,0.0393,C#maj,0.38648
roselia,605,名前のない怪物,301.3,0.73531,2925.82915,6393.34467,0.04345,21.58112,1.14186,0.13715,0.25971,117.45384,0.19829,Fmaj,0.37822
roselia,606,Dazzle the Destiny,241.2,0.74823,2482.971,5231.01281,0.0246,22.54904,1.22436,0.11042,0.32674,129.19922,0.00027,F#maj,0.40144
roselia,608,Second to None,233.7,0.68057,2748.18538,5701.96552,0.03803,21.79525,1.22963,0.13648,0.35977,123.04688,0.01186,Dmaj,0.24045
roselia,609,Steadfast Spirits,224.9,0.72,2452.41553,5557.19417,0.02382,21.45209,1.24287,0.09307,0.35283,129.19922,-0.07934,Dmin,0.43602
roselia,610,紫炎,221.4,0.6603,2667.07426,5483.93906,0.03196,21.63363,1.2006,0.12479,0.31905,129.19922,-0.05165,Emin,0.25955
roselia,611,XV,235.1,0.71062,3083.79319,6717.58716,0.04648,21.59439,1.25863,0.13972,0.32806,129.19922,-0.25294,Emin,0.30547
roselia,612,Blessing Chord,277.2,0.78018,2499.15172,5040.98063,0.02672,22.57626,1.19162,0.12313,0.26231,103.35938,0.11399,Fmaj,0.42105
roselia,614,PASSIONATE ANTHEM,243.0,0.6787,2820.85627,5858.05347,0.04256,21.39898,1.24276,0.13698,0.31878,129.19922,-0.0039,Emin,0.45408
roselia,615,Requiem for Fate,238.4,0.67899,2537.17078,5154.11883,0.0318,21.39789,1.19413,0.127,0.35063,151.99908,0.06735,Dmaj,0.14809
roselia,616,Sanctuary,310.9,0.78587,2395.13388,4895.67595,0.02055,22.83713,1.23385,0.10637,0.30278,123.04688,0.25609,Gmaj,0.3839
roselia,617,Sunlit Musical,232.1,0.64888,2934.20064,6242.19003,0.04337,21.10823,1.24784,0.1309,0.28743,123.04688,0.05923,A#maj,0.57534
roselia,618,Talk to My Tone,246.0,0.70939,2620.86604,5849.40907,0.02996,21.97404,1.23573,0.11444,0.31429,103.35938,0.14767,Cmaj,0.24871
roselia,619,一逢のFull Glory,232.4,0.71783,2670.59385,5710.63214,0.03283,22.04017,1.2017,0.12076,0.31869,99.38401,0.30409,Amaj,0.31889
roselia,620,礎の花冠,246.9,0.71873,2733.10799,5788.13167,0.03196,21.72055,1.20084,0.12088,0.34038,117.45384,-0.03736,F#min,0.40506
roselia,621,FRONTIER FANTASIA,262.5,0.7463,2428.1815,5350.36209,0.02552,21.37711,1.20771,0.10163,0.3361,117.45384,-0.02125,Fmin,0.38442
roselia,622,Dear Gleam,253.5,0.70701,2466.58011,5145.16889,0.02376,22.09592,1.18342,0.10961,0.31042,129.19922,0.20839,A#maj,0.24045
roselia,623,Call the shots,265.3,0.70883,2662.4126,5461.24475,0.03354,21.9981,1.16991,0.12966,0.2674,123.04688,-0.2223,Fmin,0.22188
roselia,624,THRONE OF ROSE,312.4,0.73018,2288.76716,4679.02171,0.01992,21.96549,1.23247,0.10951,0.33644,107.66602,-0.18854,Emin,0.29979
roselia,626,Ringing Bloom,334.9,0.68135,2824.56273,5804.7649,0.04726,21.11674,1.13742,0.14687,0.32049,129.19922,-0.14285,C#min,0.21259
roselia,627,ZEAL of proud,279.1,0.70079,2750.96387,5370.55086,0.03773,21.72941,1.17884,0.1477,0.30358,129.19922,0.00271,C#maj,0.26677
roselia,629,競宴Red×Violet,263.5,0.68917,2707.35772,5612.09384,0.03591,21.8968,1.30487,0.12885,0.24062,99.38401,-0.15327,Emin,0.25645
roselia,630,overtuRe,244.1,0.73389,2705.9272,5818.10926,0.03052,22.17914,1.23781,0.11901,0.28623,129.19922,-0.2758,Dmin,0.46027
roselia,631,Proud of oneself,235.8,0.75304,2613.071,5395.33404,0.03067,22.39614,1.21461,0.12877,0.28556,129.19922,0.00496,Amaj,0.47317
roselia,632,Sing Alive,315.4,0.72747,2548.2661,5198.54079,0.02956,22.26888,1.1975,0.12545,0.28458,129.19922,0.27564,A#maj,0.26883
roselia,633,Swear ～Night & Day～,304.0,0.76763,2514.85015,5242.8683,0.02925,22.14089,1.15241,0.1202,0.07412,112.34715,-0.16456,Dmin,0.37977
roselia,635,ヒバナ -Reloaded- (Cover),205.3,0.60462,3077.16473,6252.92886,0.05903,21.02106,1.27171,0.16296,0.33187,99.38401,-0.05616,F#min,0.17131
roselia,636,ファタール (Cover),220.8,0.63236,2760.9994,5958.52508,0.03398,21.69795,1.47702,0.1228,0.30838,151.99908,0.12219,Cmaj,0.16254
roselia,637,HONEY (Cover),227.6,0.76499,2594.77284,5360.70092,0.02655,22.20044,1.16246,0.12854,0.32136,123.04688,-0.14797,F#min,0.54799
roselia,639,slash (Cover),241.1,0.73591,2679.58373,5781.54837,0.02878,22.19397,1.1984,0.11442,0.26283,107.66602,-0.29507,Fmin,0.48246
roselia,640,右肩の蝶 (Cover),276.5,0.76761,2877.84994,6434.83887,0.03439,22.44208,1.21451,0.12324,0.27388,112.34715,-0.19332,Emin,0.51135
roselia,641,乙女解剖 (Cover),224.1,0.61661,3111.31092,6269.96209,0.04662,22.19042,1.38211,0.1536,0.28188,135.99918,0.00776,Emaj,0.31424
roselia,642,六兆年と一夜物語 (Cover),216.4,0.62395,2683.67354,5493.41123,0.03523,22.04445,1.31117,0.12598,0.26516,123.04688,-0.16295,F#min,0.26264
