band,idx,song,duration_s,harmonic_ratio,centroid,rolloff,flatness,contrast,flux,zcr,rms,tempo_excerpt,mode_score,key,voiced_frac_mix,acousticness_proxy,instrumentalness_proxy,energy_proxy
poppin_party,381,私の心はチョココロネ,252.9,0.78299,2346.2843,4960.72,0.01977,22.8712,1.30279,0.09809,0.24775,135.99918,-0.13891,Bmin,0.54334,2.051896639746983,-1.0071733052468455,0.5798827118342285
poppin_party,382,前へススメ！,309.5,0.75157,2620.01208,5450.50037,0.0276,23.36835,1.34561,0.12671,0.2696,89.10291,-0.18786,Gmin,0.45614,0.9171206546226764,-0.456632407266054,2.121190488857291
poppin_party,383,夢みるSunflower,279.9,0.71973,2587.7868,5470.15581,0.0305,22.11958,1.37802,0.12047,0.28595,161.49902,0.13717,Bmaj,0.33591,0.20419629731688171,0.30244479645218597,0.9348953175648615
poppin_party,384,ティアドロップス ～Popipa Acoustic Ver.～,232.7,0.86986,2203.92425,4908.84809,0.01096,23.63282,1.58839,0.07673,0.23981,123.04688,-0.13365,Bmin,0.3323,4.074923981711119,0.3252366845451981,3.9834599126510613
poppin_party,385,走り始めたばかりのキミに ～Popipa Acoustic Ver.～,296.2,0.81796,2238.22661,5048.59725,0.01186,23.87837,1.43238,0.08113,0.19871,107.66602,-0.1224,Bmin,0.49174,3.245038037021934,-0.6813945169921569,2.1390057458127347
poppin_party,386,Time Lapse,249.0,0.67406,3063.26705,6167.88493,0.058,21.29383,1.27174,0.16189,0.26911,95.70312,-0.06756,Emin,0.31424,-2.844389798412226,0.4392592604343388,-1.525790554930658
poppin_party,387,八月のif,275.7,0.8488,2639.23153,5452.80036,0.02944,22.7206,1.10817,0.12466,0.27215,117.45384,0.35585,Amaj,0.67183,2.1657667393414877,-1.8184003692554678,-0.8134436344387982
poppin_party,388,クリスマスのうた,277.4,0.69108,2857.23909,5748.28746,0.03906,21.86595,1.24272,0.14688,0.28395,135.99918,0.2744,Amaj,0.43344,-0.9538223122983731,-0.3133149946036233,-0.6419772114784854
poppin_party,389,B.O.F,218.9,0.78096,2690.90539,5651.69916,0.03328,22.06496,1.23181,0.12642,0.29084,172.26562,-0.02392,C#min,0.57379,0.8497935139296453,-1.1994206715715596,-0.305783656042082
poppin_party,390,CiRCLING,261.3,0.67927,2864.03614,5746.27636,0.04086,21.75655,1.23184,0.14922,0.27872,107.66602,0.24598,F#maj,0.27399,-1.2811325435861223,0.6933793423578118,-1.0024783636923027
poppin_party,391,二重の虹(ダブル レインボウ),246.2,0.82399,2446.08309,5147.61887,0.02662,22.55722,1.16982,0.10696,0.25836,95.70312,0.00242,Fmaj,0.65686,2.0511799725212936,-1.7238866394071597,-0.8027915496277741
poppin_party,394,Yes! BanG_Dream! ～Popipa Acoustic Ver.～,308.4,0.78932,2446.70717,5466.09473,0.01781,23.56573,1.63345,0.09493,0.23025,172.26562,0.17192,Bmaj,0.24613,2.313718240408528,0.8692746338457116,4.077636961755081
poppin_party,395,夏空 SUN! SUN! SEVEN! ～Popipa Acoustic Ver.～,299.9,0.79884,2508.49474,5545.1498,0.01875,23.32751,1.55784,0.09707,0.18355,161.49902,0.22383,A#maj,0.44324,2.3700198960146786,-0.3751877102023821,2.1124040607633674
